('吉林市骨伤医院', '二级甲等', '专科医院', '吉林省', '吉林市', '昌邑区', '126', '吉林市昌邑区天津街777号')
('沈阳高压开关有限责任公司职工医院', None, '专科医院', '辽宁省', '沈阳市', '铁西区', '100', '沈阳市')
('沈阳电缆厂职工医院', None, '专科医院', '辽宁省', '沈阳市', '铁西区', '130', '沈阳市铁西区应昌街66号')
('沈阳化工集团有限公司职工医院', '二级甲等', '专科医院', '辽宁省', '沈阳市', '铁西区', '0', '沈阳市卫工北街28号')
('沈阳机床三厂职工医院', None, '专科医院', '辽宁省', '沈阳市', '铁西区', '130', '沈阳市铁西区兴工北街40号')
('沈阳市第九人民医院', None, '综合医院', '辽宁省', '沈阳市', '铁西区', '400', '沈阳市铁西区南十一西路18号（沈阳市劳动公园北100米）')
('辽宁省肢体伤残矫形专科医院', None, '专科医院', '辽宁省', '沈阳市', '铁西区', '100', '沈阳市铁西区云峰街小六路9号')
('沈阳永新化工厂有限公司职工医院', '二级甲等', '专科医院', '辽宁省', '沈阳市', '铁西区', '139', '沈阳市卫工北街28号')
('沈阳变压器有限责任公司职工医院', '二级甲等', '专科医院', '辽宁省', '沈阳市', '铁西区', '247', '沈阳市建业路8号')
('沈阳市铁西区痔瘘医院', None, '综合医院', '辽宁省', '沈阳市', '铁西区', '60', '沈阳市井星街小十三路')
('沈阳工业大学医院', None, '综合医院', '辽宁省', '沈阳市', '铁西区', '0', '沈阳市景星南街141号')
('沈阳市天北医院', None, '综合医院', '辽宁省', '沈阳市', '铁西区', '0', '沈阳市兴顺街248号')
('沈阳重型机械集团公司职工医院', '二级甲等', '专科医院', '辽宁省', '沈阳市', '铁西区', '164', '沈阳市兴华北街8号')
('沈阳市铁西区神经精神病医院', None, '专科医院', '辽宁省', '沈阳市', '铁西区', '450', '沈阳市沈新路59号')
('沈阳市铁西区红十字医院', '二级甲等', '综合医院', '辽宁省', '沈阳市', '铁西区', '100', '沈阳市铁西区重工街熊家岗西路9-2号')
('沈阳市沈辽老年病集体医院', None, '综合医院', '辽宁省', '沈阳市', '铁西区', '100', '沈阳市铁西区沈辽西路24号')
('沈阳市苏家屯区二院', None, '综合医院', '辽宁省', '沈阳市', '苏家屯区', '0', '辽宁省沈阳市苏家屯区姚千户屯')
('沈阳市苏家屯区四院', '一级甲等', '综合医院', '辽宁省', '沈阳市', '苏家屯区', '0', '辽宁省沈阳市苏家屯区林盛镇苏盛街78号')
('沈阳铁路分局苏家屯医院', None, '综合医院', '辽宁省', '沈阳市', '苏家屯区', '0', '辽宁省沈阳市苏家屯区秋菊街42号')
('沈阳市苏家屯区三院', '一级甲等', '综合医院', '辽宁省', '沈阳市', '苏家屯区', '0', '辽宁省沈阳市苏家屯区陈相屯镇凤山路27号')
('沈阳矿务局红菱煤矿职工医院', None, '专科医院', '辽宁省', '沈阳市', '苏家屯区', '100', '沈阳市苏家屯区红菱堡镇')
('沈阳市苏家屯区结核病防治所', None, '专科疾病防治院（所、站）', '辽宁省', '沈阳市', '苏家屯区', '0', '沈阳市苏家屯区迎春街1号')
('沈阳市苏家屯区红十字会医院', None, '综合医院', '辽宁省', '沈阳市', '苏家屯区', '75', '沈阳市苏家屯区八一镇')
('沈阳市苏家屯区第三医院', None, '综合医院', '辽宁省', '沈阳市', '苏家屯区', '80', '沈阳市苏家屯区陈相屯镇')
('沈阳市苏家屯区第二医院', None, '综合医院', '辽宁省', '沈阳市', '苏家屯区', '150', '沈阳市苏家屯区姚干户屯镇')
('沈阳苏家屯铁路医院', '二级甲等', '综合医院', '辽宁省', '沈阳市', '苏家屯区', '236', '沈阳市苏家屯区秋菊街42号')
('铁西区第八医院', '一级甲等', '综合医院', '辽宁省', '沈阳市', '铁西区', '78', '辽宁省沈阳市铁西区红粉路32号')
('铁西区肿瘤医院', '二级甲等', '专科医院', '辽宁省', '沈阳市', '铁西区', '50', '沈阳市铁西区北一中路107号')
('铁西区第二医院', '二级甲等', '综合医院', '辽宁省', '沈阳市', '铁西区', '0', '沈阳市铁西区南十西路13号')
('沈阳铁西区中西医结合医院英平风湿骨病治疗中心', None, '专科医院', '辽宁省', '沈阳市', '铁西区', '0', '辽宁省沈阳市铁西区齐贤街南七中路36号')
('铁西区第四医院', '一级甲等', '综合医院', '辽宁省', '沈阳市', '铁西区', '67', '沈阳市铁西区红粉路32号')
('铁西区不孕不育专科医院', '一级甲等', '专科医院', '辽宁省', '沈阳市', '铁西区', '0', '辽宁省沈阳市铁西区重工街13路')
('铁西区红十字医院', '一级甲等', '综合医院', '辽宁省', '沈阳市', '铁西区', '100', '沈阳市铁西区重工街熊家岗西路9-2')
('铁西区中西结合医院', '一级甲等', '综合医院', '辽宁省', '沈阳市', '铁西区', '53', '沈阳市铁西区南七中路36号')
('铁西区中医院', '一级甲等', '中医医院', '辽宁省', '沈阳市', '铁西区', '50', '沈阳市铁西区肇工街南七西路二十四号')
('铁西区第九医院', '一级甲等', '综合医院', '辽宁省', '沈阳市', '铁西区', '67', '辽宁省沈阳市铁西区强工二街26号')
('铁西区胆结石专科病医院', '二级乙等', '综合医院', '辽宁省', '沈阳市', '铁西区', '20', '沈阳市铁西区兴顺街35号')
('铁西区第七医院', '二级乙等', '综合医院', '辽宁省', '沈阳市', '铁西区', '67', '辽宁省沈阳市铁西区兴顺街35号')
('铁西区第一医院', '二级甲等', '综合医院', '辽宁省', '沈阳市', '铁西区', '57', '沈阳市铁西区肇工南街180号')
('沈阳市铁西区中心医院', '二级甲等', '综合医院', '辽宁省', '沈阳市', '铁西区', '262', '沈阳市铁西区云峰南街5号')
('沈阳市西城中医院', None, '中医医院', '辽宁省', '沈阳市', '铁西区', '76', '沈阳市铁西区沈辽中路65号')
('沈阳水泵厂职工医院', None, '专科医院', '辽宁省', '沈阳市', '铁西区', '674', '沈阳市铁西区重工街熊家岗路28号')
('沈阳第一机床厂职工医院', None, '专科医院', '辽宁省', '沈阳市', '铁西区', '193', '沈阳市铁西区兴区华北街22号')
('沈阳冶炼厂职工医院', None, '专科医院', '辽宁省', '沈阳市', '铁西区', '156', '沈阳市北二中路10号')
('沈阳轿车制造厂职工医院', None, '专科医院', '辽宁省', '沈阳市', '铁西区', '0', '沈阳市北四中路28号')
('沈阳市第五人民医院', '三级甲等', '综合医院', '辽宁省', '沈阳市', '铁西区', '800', '沈阳市铁西区兴顺街188号')
('沈阳市铁西区胆结石专科病医院', None, '综合医院', '辽宁省', '沈阳市', '铁西区', '20', '沈阳市铁西区兴顺街35号')
('沈阳市铁西区不孕不育专科医院', None, '专科医院', '辽宁省', '沈阳市', '铁西区', '0', '辽宁省沈阳市铁西区重工街13路')
('沈阳市铁西区妇婴医院', '二级未定', '专科医院', '辽宁省', '沈阳市', '铁西区', '100', '沈阳市铁西区国工二街富盈巷一号（市三十一中学东侧）')
('沈阳市铁西区中西结合医院', None, '综合医院', '辽宁省', '沈阳市', '铁西区', '53', '沈阳市铁西区南七中路36号')
('沈阳市铁西区中医院', None, '中医医院', '辽宁省', '沈阳市', '铁西区', '90', '沈阳市铁西区南七西路24号')
('沈阳市铁西区第九医院', None, '综合医院', '辽宁省', '沈阳市', '铁西区', '67', '沈阳市铁西区强工二街26号')
('沈阳市铁西区第八医院', None, '综合医院', '辽宁省', '沈阳市', '铁西区', '78', '沈阳市铁西区红粉路32号')
('沈阳市铁西区第七医院', None, '综合医院', '辽宁省', '沈阳市', '铁西区', '0', '沈阳市小七路35号')
('沈阳市铁西区第四医院', None, '综合医院', '辽宁省', '沈阳市', '铁西区', '67', '沈阳市铁西区红粉路32号')
('沈阳市铁西区第二医院', None, '综合医院', '辽宁省', '沈阳市', '铁西区', '60', '沈阳市铁西区南十西路13号')
('辽宁省军区医院', '二级甲等', '综合医院', '辽宁省', '沈阳市', '皇姑区', '0', '沈阳市皇姑区北陵大街49号(北陵公园正门东200米)')
('沈阳皇姑万佳医院', '未定级', '专科医院', '辽宁省', '沈阳市', '皇姑区', '200', '沈阳市皇姑区黄河南大街5号')
('沈阳市皇姑区红十字会医院', '二级甲等', '综合医院', '辽宁省', '沈阳市', '皇姑区', '100', '沈阳市皇姑区明廉街45号')
('沈阳市皇姑区中医院', '二级甲等', '中医医院', '辽宁省', '沈阳市', '皇姑区', '120', '沈阳市皇姑区华山路147号')
('沈阳市皇姑区第八人民医院', None, '综合医院', '辽宁省', '沈阳市', '皇姑区', '0', '沈阳市皇姑区淮河南街6号6门')
('沈阳市皇姑区第七人民医院', None, '综合医院', '辽宁省', '沈阳市', '皇姑区', '0', '沈阳市皇姑区珠江街97号')
('沈阳市皇姑区第四人民医院', None, '综合医院', '辽宁省', '沈阳市', '皇姑区', '30', '沈阳市皇姑区宁山中路25号')
('沈阳市皇姑区第二人民医院', None, '综合医院', '辽宁省', '沈阳市', '皇姑区', '50', '沈阳市皇姑区巴兰河街14号')
('沈阳市皇姑区红十字会肛肠医院', None, '综合医院', '辽宁省', '沈阳市', '皇姑区', '0', '沈阳市皇姑区明廉路45号')
('沈阳市七三九医院', None, '综合医院', '辽宁省', '沈阳市', '皇姑区', '201', '沈阳市皇姑区黄河北大街121号')
('辽宁中医学院龙江中医院', '二级甲等', '中医医院', '辽宁省', '沈阳市', '皇姑区', '0', '沈阳市塔湾街13号')
('沈阳市博爱医院', None, '综合医院', '辽宁省', '沈阳市', '皇姑区', 0, '沈阳市皇姑区齐山中路6号')
('沈阳市皇姑区中医医院', '二级甲等', '中医医院', '辽宁省', '沈阳市', '皇姑区', '0', '沈阳市华山街147号')
('沈阳军区总医院北方医院', '二级甲等', '综合医院', '辽宁省', '沈阳市', '皇姑区', '0', '沈阳市香炉山路7号')
('辽宁求实白癫疯研究所', None, '综合医院', '辽宁省', '沈阳市', '皇姑区', '0', '沈阳市北陵大街28号')
('沈阳市老年病康复医院', None, '专科医院', '辽宁省', '沈阳市', '皇姑区', '0', '沈阳市白山路3号')
('沈阳中医前列腺病研究所', '二级甲等', '综合医院', '辽宁省', '沈阳市', '皇姑区', '0', '沈阳市巴山路54号')
('沈阳市精神病康复医院', None, '专科医院', '辽宁省', '沈阳市', '皇姑区', '100', '沈阳市皇姑区北陵大街057号')
('沈阳市眼病医院', '二级甲等', '综合医院', '辽宁省', '沈阳市', '皇姑区', '100', '沈阳市皇姑区黄河大街20号')
('沈阳市皇姑区中心医院', '二级甲等', '综合医院', '辽宁省', '沈阳市', '皇姑区', '200', '沈阳市皇姑区昆山中路169号')
('沈阳市松陵医院', '二级甲等', '综合医院', '辽宁省', '沈阳市', '皇姑区', '110', '沈阳市皇姑区阳山路梅江西街28号')
('沈阳市蓝天医院', None, '综合医院', '辽宁省', '沈阳市', '皇姑区', '0', '沈阳市巴山路54号')
('沈阳中医药科学研究院', '未定级', '专科医院', '辽宁省', '沈阳市', '铁西区', '600', '沈阳市建设西路169号')
('沈阳胜康中医院', None, '中医医院', '辽宁省', '沈阳市', '铁西区', '0', '沈阳市铁西区腾飞一街2甲13号')
('铁西区中西医结合医院', '一级甲等', '中西医结合医院', '辽宁省', '沈阳市', '铁西区', '0', '辽宁省沈阳市铁西区南七中路36号')
('中国人民解放军第三五Ｏ一工厂职工医院', None, '专科医院', '辽宁省', '沈阳市', '铁西区', '0', '沈阳市富工四街7号')
('中国医科大学附属盛京医院滑翔分院', '一级甲等', '综合医院', '辽宁省', '沈阳市', '铁西区', '0', '沈阳市滑翔路39号')
('沈阳民生耳鼻喉专科医院', '未定级', '专科医院', '辽宁省', '沈阳市', '铁西区', '0', '沈阳市铁西区兴工街北二东路10号（沈阳站西广场北侧）')
